date-time;Work Order;Item no.;No.;Qty;Description;Customer code;Customer
(blank);WO071835;112923;F-LINE;0;WB 13.00x17 H2 8/221/275 Ø21.5 ET-85;1000106;KENDA Deutschland GmbH
(blank);WO071836;146997;GS-LINE;0;DU Wheel MD/HD W10x38/28/38-750;1007190;GRASDORF KOLA POLSKA Sp. z.o.o.
(blank);WO071838;110813;F-LINE;0;WB W13x20 H2 5/290/335 Ø21.5 R22.4 ET10;;
(blank);WO071844;737027;A-LINE;0;WI EK 2.10Ax4 20/25x67/75;1007234;BOHNENKAMP A/S
(blank);WO071845;104195;E-LINE;0;WB 7.00Ix10 H2 5/80/115 Ø15 C80 ET0;1007234;BOHNENKAMP A/S
(blank);WO071858;553290;PRODFINISH;1;DU Wheel MD/HD DWW15Lx34/30-300,0   246VSM;1007234;BOHNENKAMP A/S
(blank);WO071859;640471;MTM-SBM;0;WB 4Jx13 H2 5/72/120 Ø21.5 R16 ET40;1000106;KENDA Deutschland GmbH
(blank);WO071869;594521;PRODFINISH;4;RM W8x28;1000404;KENDA Schweiz AG
(blank);WO071875;511313;F-LINE;0;WB W9x20 H2 6/114.5/152 Ø16 ET-45;1000106;KENDA Deutschland GmbH
(blank);WO071876;685601;F-LINE;0;WB W9x20 H2 6/110/150 Ø18.5 ET19;1000106;KENDA Deutschland GmbH
(blank);WO071878;556727;D-LINE;0;WB W10x24 6/161/205 Ø18 ET-32;1000106;KENDA Deutschland GmbH
(blank);WO071879;605708;E-LINE;0;WB 8.50Ix12 H2 6/80/120 Ø13.5 ET-10;1000106;KENDA Deutschland GmbH
(blank);WO071881;683027;G-LINE;0;WB 11LBx16 H2 6/110/150 Ø17 ET-15;1000106;KENDA Deutschland GmbH
(blank);WO071882;376851;A-LINE;0;WI GO 2.50Ax8 35x71;1000106;KENDA Deutschland GmbH
(blank);WO071885;606323;PRODFINISH;2;DU Wheel MD/HD W7x28/20-170,0   130VSM;1000404;KENDA Schweiz AG
(blank);WO071889;114064;GS-MTM;0;WB W10x44 8/221/275 Ø27 R18 ET38;1000404;KENDA Schweiz AG
(blank);WO071890;114071;GS-MTM;0;WB W8x32 8/221/275 Ø21.5 R16 ET70;1000404;KENDA Schweiz AG
(blank);WO071897;471211;B-LINE;0;WI GPL 5.50Ax8 H2 19,1x89,5 TL Silver RAL9006;1000108;KENDA Polska Sp. z.o.o.
(blank);WO071900;739328;B-LINE;0;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;1000108;KENDA Polska Sp. z.o.o.
(blank);WO071908;471198;B-LINE;0;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Silver;1000108;KENDA Polska Sp. z.o.o.
(blank);WO071909;592831;B-LINE;0;WI GPL 5.50Ax8 H2 25,4x89,5 TL Silver RAL9006;1000108;KENDA Polska Sp. z.o.o.
(blank);WO071912;471174;B-LINE;0;WI GPL 4.375Ax8 H2 19,1x89,5 TL Silver RAL9006;1000108;KENDA Polska Sp. z.o.o.
(blank);WO071913;471198;B-LINE;0;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Silver;1000108;KENDA Polska Sp. z.o.o.
(blank);WO071916;632124;C-LINE;0;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071919;632124;C-LINE;0;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071920;632155;B-LINE;0;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071922;514765;B-LINE;0;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Grey CP1066;1002435;STIGA S.p.A.
(blank);WO071924;632155;B-LINE;0;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071926;632155;B-LINE;0;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071927;514383;B-LINE;0;WB 5.50Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;1002435;STIGA S.p.A.
(blank);WO071928;632124;C-LINE;0;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071931;514383;B-LINE;0;WB 5.50Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;1002435;STIGA S.p.A.
(blank);WO071934;514765;B-LINE;0;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Grey CP1066;1002435;STIGA S.p.A.
(blank);WO071944;632124;C-LINE;1292;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071945;632124;C-LINE;0;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071946;632155;B-LINE;0;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071952;632124;C-LINE;0;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071953;632124;C-LINE;0;WI EK 4.50Ax6 H2 20,1x89,4/82,2 TL CP1083 559100;1002435;STIGA S.p.A.
(blank);WO071954;632155;B-LINE;0;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071955;514840;B-LINE;0;WI GPL 4.375Ax8 H2 19,1x89,5 TL Grey CP1066;1002435;STIGA S.p.A.
(blank);WO071959;632155;B-LINE;0;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071962;632155;B-LINE;65;WI EPL 7.00Ix8 H2 19,2x106 TL CP1083 STARCO;1002435;STIGA S.p.A.
(blank);WO071966;514383;B-LINE;0;WB 5.50Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;1002435;STIGA S.p.A.
(blank);WO071967;494883;ROLLING-LINE;0;DU Spacer Emc2 38K-335;1007182;SOMAC
(blank);WO071968;494869;ROLLING-LINE;0;DU Spacer Emc2 38K-285;1007182;SOMAC
(blank);WO071969;494913;ROLLING-LINE;0;DU Spacer Emc2 38K-385;1007182;SOMAC
(blank);WO071980;594545;PRODFINISH;2;RM W10x28;1000404;KENDA Schweiz AG
(blank);WO071998;112084;ROLL LINE;0;WB 10.50Ix12 H2 10/93/140 Ø15 - ET-50 Silver;1000106;KENDA Deutschland GmbH
(blank);WO072002;114361;F-LINE;0;WB W13x18 H2 6/161/205 Ø21.5 R16 ET40;1000404;KENDA Schweiz AG
(blank);WO072004;695280;PRESS-SPACER;5;DU Spacer Stepped 13/12-90 DTS;;
(blank);WO072004;695358;PRESS-SPACER;5;DU Spacer Stepped 13/12-90 DTS;;
(blank);WO072004;695532;GS-LINE;5;DU Spacer Stepped 13/12-90 DTS;;
(blank);WO072004;695532;PRODFINISH;10;DU Spacer Stepped 13/12-90 DTS;;
(blank);WO072011;357850;F-LINE;0;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0;1007426;Maschinenfabrik Bernard Krone GmbH & Co. KG
(blank);WO072012;357850;F-LINE;0;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0;1007426;Maschinenfabrik Bernard Krone GmbH & Co. KG
(blank);WO072019;162065;F-LINE;0;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0 VG3 Yellow;1000106;KENDA Deutschland GmbH
(blank);WO072020;162775;G-LINE;0;WB 9.00x15.3 H2 5/94/140 Ø18.5 R14 ET0 VG2 Orange;1000106;KENDA Deutschland GmbH
(blank);WO072021;165936;GS-MTM;0;WB AG16.00x22.5 H2 6/161/205 Ø21.5 R16 ET0;1000106;KENDA Deutschland GmbH
(blank);WO072024;276861;F-LINE;0;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET-45;1000106;KENDA Deutschland GmbH
(blank);WO072025;336978;E-LINE;0;WB 10.50Ix12 H2 6/161/205 Ø21.5 R16 ET-40;1000106;KENDA Deutschland GmbH
(blank);WO072031;571645;E-LINE;0;WB 6.00Ix10 H2 4/61/100 Ø15.5 R12 ET0;1000106;KENDA Deutschland GmbH
(blank);WO072032;580135;G-LINE;0;WB 6Jx16 H2 6/161/205 Ø21.5 R16 ET70;1000106;KENDA Deutschland GmbH
(blank);WO072033;581798;B-LINE;0;WI EK 5.50Ax8 H2 25x89/100 TL Silver RAL9006 6205;1000106;KENDA Deutschland GmbH
(blank);WO072037;662794;GS-SOK;0;DU Spacer Stepped 18/17-150 DTS;1000404;KENDA Schweiz AG
(blank);WO072039;142203;G-LINE;0;WB 8Jx16 H2 6/130/170 Ø19.5 ET85;1000404;KENDA Schweiz AG
(blank);WO072041;594521;PRODFINISH;10;RM W8x28;1000404;KENDA Schweiz AG
(blank);WO072043;594521;PRODFINISH;4;RM W8x28;1000404;KENDA Schweiz AG
(blank);WO072044;111063;F-LINE;0;WB 13.00x17 H2 10/93/140 Ø15 - ET-39 Black;1000106;KENDA Deutschland GmbH
(blank);WO072045;110813;F-LINE;0;WB W13x20 H2 5/290/335 Ø21.5 R22.4 ET10;1000100;KENDA Europe A/S
(blank);WO072050;586595;F-LINE;0;WB 13.00x17 H2 8/221/275 Ø23 ET-25;1007234;BOHNENKAMP A/S
(blank);WO072052;646152;ROLLING-LINE;0;DU AW Spacer Standard 15-160;1007234;BOHNENKAMP A/S
(blank);WO072054;162164;GS-LINE;0;DU Spacer Stepped 46/42K-340,0 DTS;;
(blank);WO072054;162652;ROLLING-LINE;0;DU Spacer Stepped 46/42K-340,0 DTS;;
(blank);WO072076;703961;;0;DU Wheel MD/HD DWW16Lx46/38K-350,0   309VSM;1007234;BOHNENKAMP A/S
(blank);WO072076;704074;GS-LINE;0;DU Wheel MD/HD DWW16Lx46/38K-350,0   309VSM;1007234;BOHNENKAMP A/S
(blank);WO072079;110615;GS-LINE;0;DU Spacer Stepped 46/42K-340,0 DTS;;
(blank);WO072079;162164;GS-LINE;0;DU Spacer Stepped 46/42K-340,0 DTS;;
(blank);WO072079;162652;ROLLING-LINE;0;DU Spacer Stepped 46/42K-340,0 DTS;;
(blank);WO072079;162669;SPIN;0;DU Spacer Stepped 46/42K-340,0 DTS;;
(blank);WO072080;736174;GS-LINE;2;DU Spacer Stepped 50/44K-350,0;;
(blank);WO072081;721095;GS-LINE;0;DU Spacer Stepped 50/42K-350,0;;
(blank);WO072082;737669;GS-LINE;0;DU Spacer Stepped 50/42K-350,0;;
(blank);WO072083;660493;ROLLING-LINE;0;DU Wheel MD/HD W10x32/-530;1007180;BOHNENKAMP SE
(blank);WO072083;660547;GS-MTM;0;DU Wheel MD/HD W10x32/-530;1007180;BOHNENKAMP SE
(blank);WO072083;660592;GS-MTM;0;DU Wheel MD/HD W10x32/-530;1007180;BOHNENKAMP SE
(blank);WO072084;660493;ROLLING-LINE;0;DU Wheel MD/HD W10x32/-530;1007180;BOHNENKAMP SE
(blank);WO072084;660547;GS-MTM;0;DU Wheel MD/HD W10x32/-530;1007180;BOHNENKAMP SE
(blank);WO072084;660592;GS-MTM;0;DU Wheel MD/HD W10x32/-530;1007180;BOHNENKAMP SE
(blank);WO072089;645544;G-LINE;0;WD Plug-fit 8mm  Ø352,8mm;1007188;Ammann Czech Republic s.r.o.
(blank);WO072093;112084;ROLL LINE;0;WB 10.50Ix12 H2 10/93/140 Ø15 - ET-50 Silver;1000106;KENDA Deutschland GmbH
(blank);WO072094;112091;ROLL LINE;0;WB 7.00Ix12 H2 5/93/140 Ø15 ET-10 Silver RAL9006;1000106;KENDA Deutschland GmbH
(blank);WO072099;143880;E-LINE;0;WB 7.00Ix12 H2 10/93/140 Ø16.5 ET20 Silver;1000106;KENDA Deutschland GmbH
(blank);WO072100;146096;F-LINE;0;WB AG13.00x15.5 H2 6/161/205 Ø21.5 R16 ET50 RFH;1000106;KENDA Deutschland GmbH
(blank);WO072104;367545;A-LINE;0;WI GK 2.50Ax8 14,2x96/89,8;1000106;KENDA Deutschland GmbH
(blank);WO072106;367545;A-LINE;0;WI GK 2.50Ax8 14,2x96/89,8;1000106;KENDA Deutschland GmbH
(blank);WO072107;367545;A-LINE;0;WI GK 2.50Ax8 14,2x96/89,8;1000106;KENDA Deutschland GmbH
(blank);WO072109;149516;F-LINE;0;WB AG13.00x15.5 H2 6/161/205 Ø21.5 R16 ET50;1000106;KENDA Deutschland GmbH
(blank);WO072110;266817;A-LINE;0;WI ER 2.50Ax6 20x75/69;1000106;KENDA Deutschland GmbH
(blank);WO072112;535371;F-LINE;0;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET120;1000106;KENDA Deutschland GmbH
(blank);WO072113;594293;E-LINE;0;WB 8.50Ix10 H2 4/60/100 Ø15 C60 ET-3;1000106;KENDA Deutschland GmbH
(blank);WO072114;141275;D-LINE;0;WB AG16.00x22.5 H2 8/221/275 Ø27 R18 ET-50 RFH;1000106;KENDA Deutschland GmbH
(blank);WO072115;552828;PRODFINISH;2;DU Spacer Stepped 42/34K-300;;
(blank);WO072118;113920;GS-SOK;0;DU Wheel SOK2 W6x16/15-108,0   96VSM;1000404;KENDA Schweiz AG
